Cost Code,Description,Supplier/Subcontractor,Src,Tran Type,Internal Ref,External Ref,PO Number,Quantity,Unit
PL-HIRE,Aluminium Stepladder 12 Thread,MEP Hire,PL,PINV,23080323,12914686,P-000194,0,EA
PL-HIRE,Delta Deck 1 M,MEP Hire,PL,PINV,23060490,12692238,P-000178,0,EA
PL-HIRE,Staircase tower 2.34m Platform 8x2 Euro,MEP Hire,PL,PINV,23040408,12453538,P-000167,0,EA
PL-HIRE,Aluminium Stepladder 12 Thread,MEP Hire,PL,PINV,23010244,12080869,P-000194,0,EA
PL-HIRE,Aluminium Stepladder 8 Thread,MEP Hire,PL,PINV,23080323,12914686,P-000194,0,EA
PL-HIRE,Delta Deck 1 M,MEP Hire,PL,PINV,23060490,12692238,P-000178,0,EA
PL-HIRE,Staircase tower 2.34m Platform 8x2 Euro,MEP Hire,PL,PINV,23040408,12453538,P-000167,0,EA
PL-HIRE,Aluminium Stepladder 8 Thread,MEP Hire,PL,PINV,23010244,12080869,P-000194,0,EA
PL-HIRE,Aluminium Stepladder 8 Thread,MEP Hire,PL,PINV,23080323,12914686,P-000194,0,EA
PL-HIRE,Delta Deck 1 M,MEP Hire,PL,PINV,23060490,12692238,P-000178,0,EA
PL-HIRE,Mi tower 4M platform,MEP Hire,PL,PINV,23040408,12453538,P-000167,0,EA
PL-HIRE,Aluminium Stepladder 8 Thread,MEP Hire,PL,PINV,23010244,12080869,P-000194,0,EA
PL-HIRE,Aluminium Stepladder 8 Thread,MEP Hire,PL,PINV,23080323,12914686,P-000194,0,EA
PL-HIRE,Delta Deck 1 M,MEP Hire,PL,PINV,23060490,12692238,P-000178,0,EA
PL-HIRE,Mi tower 4M platform,MEP Hire,PL,PINV,23040408,12453538,P-000167,0,EA
PL-HIRE,Aluminium Stepladder 12 Thread,MEP Hire,PL,PINV,23010244,12080869,P-000194,0,EA
PL-HIRE,Aluminium Stepladder 8 Thread,MEP Hire,PL,PINV,23080323,12914686,P-000194,0,EA
PL-HIRE,Delta Deck 1 M,MEP Hire,PL,PINV,23060490,12692238,P-000178,0,EA
PL-HIRE,Mi tower 4M platform,MEP Hire,PL,PINV,23040408,12453538,P-000167,0,EA
PL-HIRE,Aluminium Stepladder 12 Thread,MEP Hire,PL,PINV,23010244,12080869,P-000194,0,EA
PL-HIRE,Aluminium Stepladder 8 Thread,MEP Hire,PL,PINV,23080323,12914686,P-000194,0,EA
PL-HIRE,Mi tower 4M platform,MEP Hire,PL,PINV,23060490,12692238,P-000178,0,EA
PL-HIRE,Mi tower 4M platform,MEP Hire,PL,PINV,23040408,12453538,P-000167,0,EA
PL-HIRE,Aluminium Stepladder 8 Thread,MEP Hire,PL,PINV,23010244,12080869,P-000194,0,EA
PL-HIRE,Mi tower 4M platform,MEP Hire,PL,PINV,23080324,12914691,P-000189,0,EA
PL-HIRE,Mi tower 4M platform,MEP Hire,PL,PINV,23060490,12692238,P-000178,0,EA
PL-HIRE,Mi tower 4M platform,MEP Hire,PL,PINV,23040408,12453538,P-000167,0,EA
PL-HIRE,Site Secure Chest 4 x 4 x 2,MEP Hire,PL,PINV,23010245,12080870,P-000178,0,EA
PL-HIRE,Staircase tower 2.34m Platform 8x2 Euro,MEP Hire,PL,PINV,23080346,12914745,P-000167,0,EA
PL-HIRE,Mi tower 4M platform,MEP Hire,PL,PINV,23060490,12692238,P-000178,0,EA
PL-HIRE,Mi tower 4M platform,MEP Hire,PL,PINV,23040408,12453538,P-000167,0,EA
PL-HIRE,Mi tower 4M platform,MEP Hire,PL,PINV,23010245,12080870,P-000178,0,EA
PL-HIRE,Staircase tower 2.34m Platform 8x2 Euro,MEP Hire,PL,PINV,23080346,12914745,P-000167,0,EA
PL-HIRE,Delta Deck 1 M,MEP Hire,PL,PINV,23060490,12692238,P-000178,0,EA
PL-HIRE,Podium Steps 1M - 1.25M,MEP Hire,PL,PINV,23040408,12453538,P-000167,0,EA
PL-HIRE,Delta Deck 1 M,MEP Hire,PL,PINV,23010245,12080870,P-000178,0,EA
PL-HIRE,Staircase tower 2.34m Platform 8x2 Euro,MEP Hire,PL,PINV,23080346,12914745,P-000167,0,EA
PL-HIRE,Mi tower 4M platform,MEP Hire,PL,PINV,23060491,12692245,P-000189,0,EA
PL-HIRE,Podium Steps 1M - 1.25M,MEP Hire,PL,PINV,23040408,12453538,P-000167,0,EA
PL-HIRE,Delta Deck 1 M,MEP Hire,PL,PINV,23010245,12080870,P-000178,0,EA
PL-HIRE,Staircase tower 2.34m Platform 8x2 Euro,MEP Hire,PL,PINV,23080346,12914745,P-000167,0,EA
PL-HIRE,Mi tower 4M platform,MEP Hire,PL,PINV,23060491,12692245,P-000189,0,EA
PL-HIRE,Podium Steps 1M - 1.25M,MEP Hire,PL,PINV,23040408,12453538,P-000167,0,EA
PL-HIRE,Mi tower 4M platform,MEP Hire,PL,PINV,23010245,12080870,P-000178,0,EA
PL-HIRE,Staircase tower 2.34m Platform 8x2 Euro,MEP Hire,PL,PINV,23080346,12914745,P-000167,0,EA
PL-HIRE,Mi tower 4M platform,MEP Hire,PL,PINV,23060491,12692245,P-000189,0,EA
PL-HIRE,Podium Steps 1.6M,MEP Hire,PL,PINV,23040408,12453538,P-000167,0,EA
PL-HIRE,Mi tower 4M platform,MEP Hire,PL,PINV,23010245,12080870,P-000178,0,EA
PL-HIRE,Staircase tower 2.34m Platform 8x2 Euro,MEP Hire,PL,PINV,23080346,12914745,P-000167,0,EA
PL-HIRE,Mi tower 4M platform,MEP Hire,PL,PINV,23060491,12692245,P-000189,0,EA
PL-HIRE,Podium Steps 1.6M,MEP Hire,PL,PINV,23040408,12453538,P-000167,0,EA
PL-HIRE,Mi tower 4M platform,MEP Hire,PL,PINV,23010245,12080870,P-000178,0,EA
PL-HIRE,Podium Steps 1.6M,MEP Hire,PL,PINV,23080346,12914745,P-000167,0,EA
PL-HIRE,Mi tower 4M platform,MEP Hire,PL,PINV,23060491,12692245,P-000189,0,EA
PL-HIRE,Podium Steps 1.6M,MEP Hire,PL,PINV,23040408,12453538,P-000167,0,EA
PL-HIRE,Delta Deck 1 M,MEP Hire,PL,PINV,23010245,12080870,P-000178,0,EA
PL-HIRE,Podium Steps 1.6M,MEP Hire,PL,PINV,23080346,12914745,P-000167,0,EA
PL-HIRE,Mi tower 4M platform,MEP Hire,PL,PINV,23060491,12692245,P-000189,0,EA
PL-HIRE,Superglas Insulated Glass Fibre Step AEPGFIS0,MEP Hire,PL,PINV,23040409,12453540,P-000231,0,EA
PL-HIRE,Delta Deck 1 M,MEP Hire,PL,PINV,23010245,12080870,P-000178,0,EA
PL-HIRE,Podium Steps 1M - 1.25M,MEP Hire,PL,PINV,23080346,12914745,P-000167,0,EA
PL-HIRE,Mi tower 4M platform,MEP Hire,PL,PINV,23060491,12692245,P-000189,0,EA
PL-HIRE,Superglas Insulated Glass Fibre Step AEPGFIS0,MEP Hire,PL,PINV,23040409,12453540,P-000231,0,EA
PL-HIRE,Delta Deck 1 M,MEP Hire,PL,PINV,23010245,12080870,P-000178,0,EA
PL-HIRE,Podium Steps 1M - 1.25M,MEP Hire,PL,PINV,23080346,12914745,P-000167,0,EA
PL-HIRE,Mi tower 4M platform,MEP Hire,PL,PINV,23060491,12692245,P-000189,0,EA
PL-HIRE,MEP Adjustable Leg Assembly,MEP Hire,PL,PINV,23040410,12453541,P-000288,0,EA
PL-HIRE,Delta Deck 1 M,MEP Hire,PL,PINV,23010245,12080870,P-000178,0,EA
PL-HIRE,Alloy Access Tower double width 2.5m deck 4.7,MEP Hire,PL,PINV,23080349,12914748,P-000309,0,EA
PL-HIRE,Mi tower 4M platform,MEP Hire,PL,PINV,23060491,12692245,P-000189,0,EA
PL-HIRE,MEP Adjustable Leg Assembly,MEP Hire,PL,PINV,23040410,12453541,P-000288,0,EA
PL-HIRE,Delta Deck 1 M,MEP Hire,PL,PINV,23010245,12080870,P-000178,0,EA
PL-HIRE,Alloy Access Tower double width 2.5m deck 4.7,MEP Hire,PL,PINV,23080349,12914748,P-000309,0,EA
PL-HIRE,Mi tower 4M platform,MEP Hire,PL,PINV,23060491,12692245,P-000189,0,EA
PL-HIRE,MEP Adjustable Leg Assembly,MEP Hire,PL,PINV,23040410,12453541,P-000288,0,EA
PL-HIRE,Delta Deck 1 M,MEP Hire,PL,PINV,23010245,12080870,P-000178,0,EA
PL-HIRE,Alloy Access Tower double width 2.5m deck 3.2,MEP Hire,PL,PINV,23080349,12914748,P-000309,0,EA
PL-HIRE,Staircase tower 2.34m Platform 8x2 Euro,MEP Hire,PL,PINV,23060516,12692303,P-000167,0,EA
PL-HIRE,MEP Adjustable Leg Assembly,MEP Hire,PL,PINV,23040410,12453541,P-000288,0,EA
PL-HIRE,Delta Deck 1 M,MEP Hire,PL,PINV,23010245,12080870,P-000178,0,EA
PL-HIRE,Superglas Insulated Glass Fibre Step AEPGFIS0,MEP Hire,PL,PINV,23080350,12914750,P-000231,0,EA
PL-HIRE,Staircase tower 2.34m Platform 8x2 Euro,MEP Hire,PL,PINV,23060516,12692303,P-000167,0,EA
PL-HIRE,MEP Adjustable Leg Assembly,MEP Hire,PL,PINV,23040410,12453541,P-000288,0,EA
PL-HIRE,Mi tower 4M platform,MEP Hire,PL,PINV,23010246,12080872,P-000189,0,EA
PL-HIRE,Superglas Insulated Glass Fibre Step AEPGFIS0,MEP Hire,PL,PINV,23080350,12914750,P-000231,0,EA
PL-HIRE,Staircase tower 2.34m Platform 8x2 Euro,MEP Hire,PL,PINV,23060516,12692303,P-000167,0,EA
PL-HIRE,MEP Adjustable Leg Assembly,MEP Hire,PL,PINV,23040410,12453541,P-000288,0,EA
PL-HIRE,Mi tower 4M platform,MEP Hire,PL,PINV,23010246,12080872,P-000189,0,EA
PL-HIRE,Podium Steps 1.6M,MEP Hire,PO,ORDER,,,P-000167,1,EA
PL-HIRE,Staircase tower 2.34m Platform 8x2 Euro,MEP Hire,PL,PINV,23060516,12692303,P-000167,0,EA
PL-HIRE,MEP Adjustable Leg Assembly,MEP Hire,PL,PINV,23040410,12453541,P-000288,0,EA
PL-HIRE,Mi tower 4M platform,MEP Hire,PL,PINV,23010246,12080872,P-000189,0,EA
PL-HIRE,Podium Steps 1.6M,MEP Hire,PO,ORDER,,,P-000167,1,EA
PL-HIRE,Staircase tower 2.34m Platform 8x2 Euro,MEP Hire,PL,PINV,23060516,12692303,P-000167,0,EA
PL-HIRE,MEP Adjustable Leg Assembly,MEP Hire,PL,PINV,23040410,12453541,P-000288,0,EA
PL-HIRE,Mi tower 4M platform,MEP Hire,PL,PINV,23010246,12080872,P-000189,0,EA
PL-HIRE,Podium Steps 1.6M,MEP Hire,PO,ORDER,,,P-000167,1,EA
PL-HIRE,Staircase tower 2.34m Platform 8x2 Euro,MEP Hire,PL,PINV,23060516,12692303,P-000167,0,EA
PL-HIRE,MEP Adjustable Leg Assembly,MEP Hire,PL,PINV,23040410,12453541,P-000288,0,EA
PL-HIRE,Mi tower 4M platform,MEP Hire,PL,PINV,23010246,12080872,P-000189,0,EA
PL-HIRE,Podium Steps 1M - 1.25M,MEP Hire,PO,ORDER,,,P-000167,1,EA
PL-HIRE,Staircase tower 2.34m Platform 8x2 Euro,MEP Hire,PL,PINV,23060516,12692303,P-000167,0,EA
PL-HIRE,MEP Adjustable Leg Assembly,MEP Hire,PL,PINV,23040410,12453541,P-000288,0,EA
PL-HIRE,Mi tower 4M platform,MEP Hire,PL,PINV,23010246,12080872,P-000189,0,EA
PL-HIRE,Podium Steps 1M - 1.25M,MEP Hire,PO,ORDER,,,P-000167,1,EA
PL-HIRE,Staircase tower 2.34m Platform 8x2 Euro,MEP Hire,PL,PINV,23060516,12692303,P-000167,0,EA
PL-HIRE,MEP Adjustable Leg Assembly,MEP Hire,PL,PINV,23040410,12453541,P-000288,0,EA
PL-HIRE,Mi tower 4M platform,MEP Hire,PL,PINV,23010246,12080872,P-000189,0,EA
PL-HIRE,Podium Steps 1M - 1.25M,MEP Hire,PO,ORDER,,,P-000167,1,EA
PL-HIRE,Staircase tower 2.34m Platform 8x2 Euro,MEP Hire,PL,PINV,23060516,12692303,P-000167,0,EA
PL-HIRE,MEP Adjustable Leg Assembly,MEP Hire,PL,PINV,23040410,12453541,P-000288,0,EA
PL-HIRE,Mi tower 4M platform,MEP Hire,PL,PINV,23010246,12080872,P-000189,0,EA
PL-HIRE,Mi tower 4M platform,MEP Hire,PO,ORDER,,,P-000167,1,EA
PL-HIRE,Podium Steps 1M - 1.25M,MEP Hire,PL,PINV,23060516,12692303,P-000167,0,EA
PL-HIRE,MEP Adjustable Leg Assembly,MEP Hire,PL,PINV,23040410,12453541,P-000288,0,EA
PL-HIRE,Mi tower 4M platform,MEP Hire,PL,PINV,23010246,12080872,P-000189,0,EA
PL-HIRE,Mi tower 4M platform,MEP Hire,PO,ORDER,,,P-000167,1,EA
PL-HIRE,Podium Steps 1M - 1.25M,MEP Hire,PL,PINV,23060516,12692303,P-000167,0,EA
PL-HIRE,MEP Adjustable Leg Assembly,MEP Hire,PL,PINV,23040410,12453541,P-000288,0,EA
PL-HIRE,Mi tower 4M platform,MEP Hire,PL,PINV,23010246,12080872,P-000189,0,EA
PL-HIRE,Mi tower 4M platform,MEP Hire,PO,ORDER,,,P-000167,1,EA
PL-HIRE,Podium Steps 1M - 1.25M,MEP Hire,PL,PINV,23060516,12692303,P-000167,0,EA
PL-HIRE,MEP Adjustable Leg Assembly,MEP Hire,PL,PINV,23040410,12453541,P-000288,0,EA
PL-HIRE,Site Secure Chest 4 x 4 x 2,MEP Hire,PL,PINV,23010261,12080887,P-000166,0,EA
PL-HIRE,Mi tower 4M platform,MEP Hire,PO,ORDER,,,P-000167,1,EA
PL-HIRE,Podium Steps 1.6M,MEP Hire,PL,PINV,23060516,12692303,P-000167,0,EA
PL-HIRE,MEP Adjustable Leg Assembly,MEP Hire,PL,PINV,23040410,12453541,P-000288,0,EA
PL-HIRE,Podium Steps 1M - 1.25M,MEP Hire,PL,PINV,23010262,12080888,P-000167,0,EA
PL-HIRE,Mi tower 4M platform,MEP Hire,PO,ORDER,,,P-000167,1,EA
PL-HIRE,Podium Steps 1.6M,MEP Hire,PL,PINV,23060516,12692303,P-000167,0,EA
PL-HIRE,MEP Adjustable Leg Assembly,MEP Hire,PL,PINV,23040410,12453541,P-000288,0,EA
PL-HIRE,Podium Steps 1M - 1.25M,MEP Hire,PL,PINV,23010262,12080888,P-000167,0,EA
PL-HIRE,Mi tower 4M platform,MEP Hire,PO,ORDER,,,P-000167,1,EA
PL-HIRE,Podium Steps 1.6M,MEP Hire,PL,PINV,23060516,12692303,P-000167,0,EA
PL-HIRE,MEP Adjustable Leg Assembly,MEP Hire,PL,PINV,23040410,12453541,P-000288,0,EA
PL-HIRE,Podium Steps 1M - 1.25M,MEP Hire,PL,PINV,23010262,12080888,P-000167,0,EA
PL-HIRE,Staircase tower 2.34m Platform 8x2 Euro,MEP Hire,PO,ORDER,,,P-000167,1,EA
PL-HIRE,Mi tower 4M platform,MEP Hire,PL,PINV,23060516,12692303,P-000167,0,EA
PL-HIRE,MEP Adjustable Leg Assembly,MEP Hire,PL,PINV,23040410,12453541,P-000288,0,EA
PL-HIRE,Podium Steps 1.6M,MEP Hire,PL,PINV,23010262,12080888,P-000167,0,EA
PL-HIRE,Staircase tower 2.34m Platform 8x2 Euro,MEP Hire,PO,ORDER,,,P-000167,1,EA
PL-HIRE,Mi tower 4M platform,MEP Hire,PL,PINV,23060516,12692303,P-000167,0,EA
PL-HIRE,MEP Adjustable Leg Assembly,MEP Hire,PL,PINV,23040410,12453541,P-000288,0,EA
PL-HIRE,Mi tower 4M platform,MEP Hire,PL,PINV,23010262,12080888,P-000167,0,EA
PL-HIRE,Staircase tower 2.34m Platform 8x2 Euro,MEP Hire,PO,ORDER,,,P-000167,1,EA
PL-HIRE,Alloy Access Tower double width 2.5m deck 4.7,MEP Hire,PL,PINV,23060517,12692306,P-000309,0,EA
PL-HIRE,MEP Adjustable Leg Assembly,MEP Hire,PL,PINV,23040410,12453541,P-000288,0,EA
PL-HIRE,Mi tower 4M platform,MEP Hire,PL,PINV,23010262,12080888,P-000167,0,EA
PL-HIRE,Staircase tower 2.34m Platform 8x2 Euro,MEP Hire,PO,ORDER,,,P-000167,1,EA
PL-HIRE,Alloy Access Tower double width 2.5m deck 4.7,MEP Hire,PL,PINV,23060517,12692306,P-000309,0,EA
PL-HIRE,MEP Adjustable Leg Assembly,MEP Hire,PL,PINV,23040410,12453541,P-000288,0,EA
PL-HIRE,Mi tower 4M platform,MEP Hire,PL,PINV,23010262,12080888,P-000167,0,EA
PL-HIRE,Staircase tower 2.34m Platform 8x2 Euro,MEP Hire,PO,ORDER,,,P-000167,1,EA
PL-HIRE,Alloy Access Tower double width 2.5m deck 3.2,MEP Hire,PL,PINV,23060517,12692306,P-000309,0,EA
PL-HIRE,MEP Adjustable Leg Assembly,MEP Hire,PL,PINV,23040410,12453541,P-000288,0,EA
PL-HIRE,Podium Steps 1.6M,MEP Hire,PL,PINV,23010262,12080888,P-000167,0,EA
PL-HIRE,Staircase tower 2.34m Platform 8x2 Euro,MEP Hire,PO,ORDER,,,P-000167,1,EA
PL-HIRE,Superglas Insulated Glass Fibre Step AEPGFIS0,MEP Hire,PL,PINV,23060518,12692308,P-000231,0,EA
PL-HIRE,MEP Adjustable Leg Assembly,MEP Hire,PL,PINV,23040410,12453541,P-000288,0,EA
PL-HIRE,Podium Steps 1.6M,MEP Hire,PL,PINV,23010262,12080888,P-000167,0,EA
PL-HIRE,Staircase tower 2.34m Platform 8x2 Euro,MEP Hire,PO,ORDER,,,P-000167,1,EA
PL-HIRE,Superglas Insulated Glass Fibre Step AEPGFIS0,MEP Hire,PL,PINV,23060518,12692308,P-000231,0,EA
PL-HIRE,MEP Adjustable Leg Assembly,MEP Hire,PL,PINV,23040410,12453541,P-000288,0,EA
PL-HIRE,Staircase tower 2.34m Platform 8x2 Euro,MEP Hire,PL,PINV,23010262,12080888,P-000167,0,EA
PL-HIRE,Staircase tower 2.34m Platform 8x2 Euro,MEP Hire,PO,ORDER,,,P-000167,1,EA
PL-HIRE,MEP Adjustable Leg Assembly,MEP Hire,PL,PINV,23060519,12692309,P-000288,0,EA
PL-HIRE,MEP Adjustable Leg Assembly,MEP Hire,PL,PINV,23040410,12453541,P-000288,0,EA
PL-HIRE,Staircase tower 2.34m Platform 8x2 Euro,MEP Hire,PL,PINV,23010262,12080888,P-000167,0,EA
PL-HIRE,Staircase tower 2.34m Platform 8x2 Euro,MEP Hire,PO,ORDER,,,P-000167,1,EA
PL-HIRE,MEP Adjustable Leg Assembly,MEP Hire,PL,PINV,23060519,12692309,P-000288,0,EA
PL-HIRE,MEP Adjustable Leg Assembly,MEP Hire,PL,PINV,23040410,12453541,P-000288,0,EA
PL-HIRE,Staircase tower 2.34m Platform 8x2 Euro,MEP Hire,PL,PINV,23010262,12080888,P-000167,0,EA
PL-HIRE,Electric scissor lift 3219 - 7.8m working height (0.81m wide),Star Platforms Ltd,PO,ORDER,,,P-000168,1,EA
PL-HIRE,MEP Adjustable Leg Assembly,MEP Hire,PL,PINV,23060519,12692309,P-000288,0,EA
PL-HIRE,MEP Adjustable Leg Assembly,MEP Hire,PL,PINV,23040410,12453541,P-000288,0,EA
PL-HIRE,Staircase tower 2.34m Platform 8x2 Euro,MEP Hire,PL,PINV,23010262,12080888,P-000167,0,EA
PL-HIRE,Electric scissor lift 3219 - 7.8m working height (0.81m wide),Star Platforms Ltd,PO,ORDER,,,P-000168,1,EA
PL-HIRE,MEP Adjustable Leg Assembly,MEP Hire,PL,PINV,23060519,12692309,P-000288,0,EA
PL-HIRE,GENIE MATERIAL LIFT SLA -25,Sunbelt Rentals Ltd,PL,PINV,23050076,24450556,P-000272,0,EA
PL-HIRE,Staircase tower 2.34m Platform 8x2 Euro,MEP Hire,PL,PINV,23010262,12080888,P-000167,0,EA
PL-HIRE,Electric scissor lift 3219 - 7.8m working height (0.81m wide),Star Platforms Ltd,PO,ORDER,,,P-000168,1,EA
PL-HIRE,MEP Adjustable Leg Assembly,MEP Hire,PL,PINV,23060519,12692309,P-000288,0,EA
PL-HIRE,Site Secure Chest 4 x 4 x 2,MEP Hire,PL,PINV,23050216,12529775,P-000166,0,EA
PL-HIRE,Mi tower 4M platform,MEP Hire,PL,PINV,23010262,12080888,P-000167,0,EA
PL-HIRE,Electric scissor lift 3219 - 7.8m working height (0.81m wide),Star Platforms Ltd,PO,ORDER,,,P-000168,1,EA
PL-HIRE,MEP Adjustable Leg Assembly,MEP Hire,PL,PINV,23060519,12692309,P-000288,0,EA
PL-HIRE,P,MEP Hire,PL,PCRN,23050342,12544919,,0,
PL-HIRE,Mi tower 4M platform,MEP Hire,PL,PINV,23010262,12080888,P-000167,0,EA
PL-HIRE,Electric scissor lift 3219 - 7.8m working height (0.81m wide),Star Platforms Ltd,PO,ORDER,,,P-000168,1,EA
PL-HIRE,MEP Adjustable Leg Assembly,MEP Hire,PL,PINV,23060519,12692309,P-000288,0,EA
PL-HIRE,Electric vertical mast lift SJ16 - 6.75m work,Star Platforms Ltd,PL,PINV,23050600,K242670,P-000168,0,EA
PL-HIRE,Mi tower 4M platform,MEP Hire,PL,PINV,23010262,12080888,P-000167,0,EA
PL-HIRE,Electric scissor lift 3219 - 7.8m working height (0.81m wide),Star Platforms Ltd,PO,ORDER,,,P-000168,1,EA
PL-HIRE,MEP Adjustable Leg Assembly,MEP Hire,PL,PINV,23060519,12692309,P-000288,0,EA
PL-HIRE,Electric scissor lift 3219 - 7.8m working hei,Star Platforms Ltd,PL,PINV,23050600,K242670,P-000168,0,EA
PL-HIRE,Staircase tower 2.34m Platform 8x2 Euro,MEP Hire,PL,PINV,23010262,12080888,P-000167,0,EA
PL-HIRE,Electric scissor lift 3219 - 7.8m working height (0.81m wide),Star Platforms Ltd,PO,ORDER,,,P-000168,1,EA
PL-HIRE,MEP Adjustable Leg Assembly,MEP Hire,PL,PINV,23060519,12692309,P-000288,0,EA
PL-HIRE,P,MEP Hire,PL,PINN,23050641,12549463,,0,
PL-HIRE,Staircase tower 2.34m Platform 8x2 Euro,MEP Hire,PL,PINV,23010262,12080888,P-000167,0,EA
PL-HIRE,Electric vertical mast lift SJ16 - 6.75m working ht (0.77m wide),Star Platforms Ltd,PO,ORDER,,,P-000168,1,EA
PL-HIRE,MEP Adjustable Leg Assembly,MEP Hire,PL,PINV,23060519,12692309,P-000288,0,EA
PL-HIRE,,MEP Hire,PL,PINN,23050642,12549463,,0,
PL-HIRE,Staircase tower 2.34m Platform 8x2 Euro,MEP Hire,PL,PINV,23010262,12080888,P-000167,0,EA
PL-HIRE,Electric vertical mast lift SJ16 - 6.75m working ht (0.77m wide),Star Platforms Ltd,PO,ORDER,,,P-000168,1,EA
PL-HIRE,MEP Adjustable Leg Assembly,MEP Hire,PL,PINV,23060519,12692309,P-000288,0,EA
PL-HIRE,Mi Tower 4m (Platform),MEP Hire,PL,PINV,23050526,12571245,P-000195,0,EA
PL-HIRE,Staircase tower 2.34m Platform 8x2 Euro,MEP Hire,PL,PINV,23010262,12080888,P-000167,0,EA
PL-HIRE,Electric vertical mast lift SJ16 - 6.75m working ht (0.77m wide),Star Platforms Ltd,PO,ORDER,,,P-000168,1,EA
PL-HIRE,MEP Adjustable Leg Assembly,MEP Hire,PL,PINV,23060519,12692309,P-000288,0,EA
PL-HIRE,NanoSP 4.5m working height electric lift (0.7,Star Platforms Ltd,PL,PINV,23050515,K244341,P-000173,0,EA
PL-HIRE,Superglas Insulated Glass Fibre Step AEPGFIS0,MEP Hire,PL,PINV,23010263,12080889,P-000231,0,EA
PL-HIRE,Electric vertical mast lift SJ16 - 6.75m working ht (0.77m wide),Star Platforms Ltd,PO,ORDER,,,P-000168,1,EA
PL-HIRE,MEP Adjustable Leg Assembly,MEP Hire,PL,PINV,23060519,12692309,P-000288,0,EA
PL-HIRE,NanoSP 4.5m working height electric lift (0.7,Star Platforms Ltd,PL,PINV,23050515,K244341,P-000173,0,EA
PL-HIRE,Superglas Insulated Glass Fibre Step AEPGFIS0,MEP Hire,PL,PINV,23010263,12080889,P-000231,0,EA
PL-HIRE,Electric vertical mast lift SJ16 - 6.75m working ht (0.77m wide),Star Platforms Ltd,PO,ORDER,,,P-000168,1,EA
PL-HIRE,MEP Adjustable Leg Assembly,MEP Hire,PL,PINV,23060519,12692309,P-000288,0,EA
PL-HIRE,Superglas Insulated Glass Fibre Step AEPGFIS0,MEP Hire,PL,PINV,23050517,12571304,P-000231,0,EA
PL-HIRE,Superglas Insulated Glass Fibre Step AEPGFIS0,MEP Hire,PL,PINV,23010263,12080889,P-000231,0,EA
PL-HIRE,Powertower 5.1m working height push-around lift (0.78m wide),Star Platforms Ltd,PO,ORDER,,,P-000168,1,EA
PL-HIRE,MEP Adjustable Leg Assembly,MEP Hire,PL,PINV,23060519,12692309,P-000288,0,EA
PL-HIRE,Superglas Insulated Glass Fibre Step AEPGFIS0,MEP Hire,PL,PINV,23050517,12571304,P-000231,0,EA
PL-HIRE,Superglas Insulated Glass Fibre Step AEPGFIS0,MEP Hire,PL,PINV,23010263,12080889,P-000231,0,EA
PL-HIRE,Powertower 5.1m working height push-around lift (0.78m wide),Star Platforms Ltd,PO,ORDER,,,P-000168,1,EA
PL-HIRE,MEP Adjustable Leg Assembly,MEP Hire,PL,PINV,23060519,12692309,P-000288,0,EA
PL-HIRE,MEP Adjustable Leg Assembly,MEP Hire,PL,PINV,23050518,12571305,P-000288,0,EA
PL-HIRE,Superglas Insulated Glass Fibre Step AEPGFIS0,MEP Hire,PL,PINV,23010263,12080889,P-000231,0,EA
PL-HIRE,Powertower 5.1m working height push-around lift (0.78m wide),Star Platforms Ltd,PO,ORDER,,,P-000168,1,EA
PL-HIRE,MEP Adjustable Leg Assembly,MEP Hire,PL,PINV,23060519,12692309,P-000288,0,EA
PL-HIRE,MEP Adjustable Leg Assembly,MEP Hire,PL,PINV,23050518,12571305,P-000288,0,EA
PL-HIRE,Superglas Insulated Glass Fibre Step AEPGFIS0,MEP Hire,PL,PINV,23010263,12080889,P-000231,0,EA
PL-HIRE,Powertower 5.1m working height push-around lift (0.78m wide),Star Platforms Ltd,PO,ORDER,,,P-000168,1,EA
PL-HIRE,MEP Adjustable Leg Assembly,MEP Hire,PL,PINV,23060519,12692309,P-000288,0,EA
PL-HIRE,MEP Adjustable Leg Assembly,MEP Hire,PL,PINV,23050518,12571305,P-000288,0,EA
PL-HIRE,P,Star Platforms Ltd,PL,PINN,23010323,L224362,,0,
PL-HIRE,Powertower 5.1m working height push-around lift (0.78m wide),Star Platforms Ltd,PO,ORDER,,,P-000168,1,EA
PL-HIRE,MEP Adjustable Leg Assembly,MEP Hire,PL,PINV,23060519,12692309,P-000288,0,EA
PL-HIRE,MEP Adjustable Leg Assembly,MEP Hire,PL,PINV,23050518,12571305,P-000288,0,EA
PL-HIRE,P,Star Platforms Ltd,PL,PCRN,23010399,L223562,,0,
PL-HIRE,Powertower 5.1m working height push-around lift (0.78m wide),Star Platforms Ltd,PO,ORDER,,,P-000168,1,EA
PL-HIRE,MEP Adjustable Leg Assembly,MEP Hire,PL,PINV,23060519,12692309,P-000288,0,EA
PL-HIRE,MEP Adjustable Leg Assembly,MEP Hire,PL,PINV,23050518,12571305,P-000288,0,EA
PL-HIRE,Electric vertical mast lift SJ16 - 6.75m work,Star Platforms Ltd,PL,PINV,23010430,L226645,P-000168,0,EA
PL-HIRE,Electric vertical mast lift SJ16 - 6.75m working ht (0.77m wide),Star Platforms Ltd,PO,ORDER,,,P-000168,1,EA
PL-HIRE,MEP Adjustable Leg Assembly,MEP Hire,PL,PINV,23060519,12692309,P-000288,0,EA
